unit,leftist,rightist,quo,ranking,treat,wave,issue
773,1,3,2,132,1,2010,educ
774,3,1,2,312,0,2010,educ
775,1,2,3,123,1,2010,educ
776,3,1,2,312,1,2010,educ
777,1,3,2,132,0,2010,educ
778,3,1,2,312,0,2010,educ
779,3,2,1,321,0,2010,educ
780,3,1,2,312,1,2010,educ
781,1,3,2,132,0,2010,educ
782,3,1,2,312,1,2010,educ
783,3,1,2,312,0,2010,educ
784,1,3,2,132,1,2010,educ
785,1,3,2,132,0,2010,educ
786,3,1,2,312,1,2010,educ
787,3,1,2,312,0,2010,educ
788,1,3,2,132,1,2010,educ
789,3,1,2,312,1,2010,educ
790,1,2,3,123,1,2010,educ
791,3,1,2,312,0,2010,educ
792,1,3,2,132,1,2010,educ
793,3,1,2,312,1,2010,educ
794,1,3,2,132,1,2010,educ
795,1,3,2,132,0,2010,educ
796,3,1,2,312,0,2010,educ
797,3,1,2,312,1,2010,educ
798,2,3,1,231,1,2010,educ
799,1,2,3,123,1,2010,educ
800,2,3,1,231,0,2010,educ
801,3,1,2,312,0,2010,educ
802,3,1,2,312,1,2010,educ
803,3,1,2,312,1,2010,educ
804,1,3,2,132,0,2010,educ
805,1,3,2,132,1,2010,educ
806,3,1,2,312,1,2010,educ
807,1,3,2,132,1,2010,educ
808,3,1,2,312,1,2010,educ
809,1,2,3,123,1,2010,educ
810,3,1,2,312,1,2010,educ
811,1,2,3,123,1,2010,educ
812,1,3,2,132,0,2010,educ
813,3,1,2,312,0,2010,educ
814,2,3,1,231,0,2010,educ
815,3,1,2,312,1,2010,educ
816,1,2,3,123,1,2010,educ
817,3,1,2,312,1,2010,educ
818,3,1,2,312,0,2010,educ
819,3,1,2,312,1,2010,educ
820,3,1,2,312,1,2010,educ
821,3,1,2,312,1,2010,educ
822,1,3,2,132,0,2010,educ
823,3,1,2,312,0,2010,educ
824,3,1,2,312,0,2010,educ
825,3,1,2,312,1,2010,educ
826,3,1,2,312,1,2010,educ
827,2,3,1,231,0,2010,educ
828,1,3,2,132,1,2010,educ
829,3,1,2,312,1,2010,educ
830,3,1,2,312,1,2010,educ
831,3,1,2,312,1,2010,educ
832,1,3,2,132,1,2010,educ
833,3,1,2,312,0,2010,educ
834,3,1,2,312,1,2010,educ
835,1,3,2,132,1,2010,educ
836,3,1,2,312,1,2010,educ
837,1,3,2,132,1,2010,educ
838,1,3,2,132,0,2010,educ
839,3,1,2,312,0,2010,educ
840,2,3,1,231,1,2010,educ
841,3,1,2,312,0,2010,educ
842,3,1,2,312,1,2010,educ
843,1,3,2,132,0,2010,educ
844,3,1,2,312,0,2010,educ
845,1,3,2,132,0,2010,educ
846,1,3,2,132,1,2010,educ
847,3,1,2,312,1,2010,educ
848,1,2,3,123,1,2010,educ
849,2,3,1,231,0,2010,educ
850,2,3,1,231,1,2010,educ
851,3,1,2,312,1,2010,educ
852,1,3,2,132,0,2010,educ
853,3,1,2,312,1,2010,educ
854,3,1,2,312,1,2010,educ
855,1,3,2,132,1,2010,educ
856,3,1,2,312,1,2010,educ
857,3,1,2,312,0,2010,educ
858,1,2,3,123,1,2010,educ
859,3,1,2,312,1,2010,educ
860,1,3,2,132,0,2010,educ
861,1,3,2,132,0,2010,educ
862,3,1,2,312,1,2010,educ
863,3,1,2,312,0,2010,educ
864,3,1,2,312,1,2010,educ
865,1,3,2,132,0,2010,educ
866,3,1,2,312,1,2010,educ
867,1,2,3,123,1,2010,educ
868,1,2,3,123,0,2010,educ
869,1,3,2,132,0,2010,educ
870,3,1,2,312,0,2010,educ
871,3,1,2,312,0,2010,educ
872,3,1,2,312,1,2010,educ
873,3,1,2,312,1,2010,educ
874,1,3,2,132,0,2010,educ
875,3,1,2,312,0,2010,educ
876,1,3,2,132,0,2010,educ
877,2,1,3,213,0,2010,educ
878,1,2,3,123,0,2010,educ
879,1,3,2,132,0,2010,educ
880,3,2,1,321,1,2010,educ
881,1,2,3,123,1,2010,educ
882,1,3,2,132,0,2010,educ
883,1,3,2,132,0,2010,educ
884,3,1,2,312,1,2010,educ
885,2,1,3,213,1,2010,educ
886,3,1,2,312,0,2010,educ
887,1,3,2,132,1,2010,educ
888,1,3,2,132,0,2010,educ
889,3,1,2,312,1,2010,educ
890,3,2,1,321,1,2010,educ
891,1,3,2,132,1,2010,educ
892,2,1,3,213,0,2010,educ
893,2,1,3,213,1,2010,educ
894,3,1,2,312,0,2010,educ
895,1,3,2,132,1,2010,educ
896,3,1,2,312,1,2010,educ
897,1,3,2,132,0,2010,educ
898,3,1,2,312,0,2010,educ
899,3,1,2,312,0,2010,educ
900,1,3,2,132,0,2010,educ
901,2,1,3,213,1,2010,educ
902,1,3,2,132,0,2010,educ
903,1,3,2,132,0,2010,educ
904,3,1,2,312,0,2010,educ
905,2,3,1,231,1,2010,educ
906,1,3,2,132,1,2010,educ
907,3,1,2,312,0,2010,educ
908,3,1,2,312,0,2010,educ
909,2,3,1,231,1,2010,educ
910,3,1,2,312,0,2010,educ
911,3,1,2,312,1,2010,educ
912,3,2,1,321,0,2010,educ
913,3,1,2,312,1,2010,educ
914,1,3,2,132,1,2010,educ
915,3,1,2,312,1,2010,educ
916,2,3,1,231,0,2010,educ
917,2,3,1,231,0,2010,educ
918,1,3,2,132,1,2010,educ
919,3,2,1,321,0,2010,educ
920,1,2,3,123,1,2010,educ
921,1,3,2,132,0,2010,educ
922,1,3,2,132,1,2010,educ
923,1,3,2,132,0,2010,educ
924,1,3,2,132,1,2010,educ
925,2,3,1,231,1,2010,educ
926,1,3,2,132,1,2010,educ
927,3,1,2,312,1,2010,educ
928,1,3,2,132,1,2010,educ
929,1,3,2,132,0,2010,educ
930,1,3,2,132,0,2010,educ
931,3,1,2,312,0,2010,educ
932,2,3,1,231,0,2010,educ
933,3,1,2,312,1,2010,educ
934,1,3,2,132,1,2010,educ
935,3,2,1,321,1,2010,educ
936,3,1,2,312,0,2010,educ
937,3,1,2,312,1,2010,educ
938,2,1,3,213,1,2010,educ
939,2,1,3,213,0,2010,educ
940,2,1,3,213,1,2010,educ
941,3,1,2,312,0,2010,educ
942,1,3,2,132,0,2010,educ
943,1,2,3,123,1,2010,educ
944,3,1,2,312,0,2010,educ
945,3,1,2,312,0,2010,educ
946,3,1,2,312,0,2010,educ
947,1,2,3,123,1,2010,educ
948,1,2,3,123,0,2010,educ
949,1,2,3,123,0,2010,educ
950,3,1,2,312,1,2010,educ
951,3,1,2,312,1,2010,educ
952,3,1,2,312,0,2010,educ
953,3,1,2,312,1,2010,educ
954,3,1,2,312,0,2010,educ
955,1,3,2,132,0,2010,educ
956,1,2,3,123,0,2010,educ
957,3,1,2,312,1,2010,guan
958,3,1,2,312,0,2010,guan
959,3,2,1,321,0,2010,guan
960,1,2,3,123,0,2010,guan
961,3,1,2,312,1,2010,guan
962,3,1,2,312,0,2010,guan
963,3,1,2,312,0,2010,guan
964,3,1,2,312,0,2010,guan
965,2,1,3,213,1,2010,guan
966,1,2,3,123,0,2010,guan
967,3,2,1,321,1,2010,guan
968,3,2,1,321,0,2010,guan
969,3,1,2,312,1,2010,guan
970,3,1,2,312,1,2010,guan
971,1,3,2,132,0,2010,guan
972,3,1,2,312,1,2010,guan
973,3,1,2,312,1,2010,guan
974,1,3,2,132,0,2010,guan
975,1,3,2,132,1,2010,guan
976,3,1,2,312,0,2010,guan
977,1,3,2,132,0,2010,guan
978,3,2,1,321,0,2010,guan
979,3,1,2,312,0,2010,guan
980,1,2,3,123,0,2010,guan
981,3,1,2,312,1,2010,guan
982,1,2,3,123,1,2010,guan
983,3,1,2,312,1,2010,guan
984,3,1,2,312,1,2010,guan
985,1,3,2,132,0,2010,guan
986,3,1,2,312,1,2010,guan
987,1,3,2,132,0,2010,guan
988,3,1,2,312,0,2010,guan
989,3,1,2,312,0,2010,guan
990,3,2,1,321,1,2010,guan
991,3,1,2,312,0,2010,guan
992,1,2,3,123,0,2010,guan
993,3,1,2,312,0,2010,guan
994,3,1,2,312,1,2010,guan
995,3,1,2,312,0,2010,guan
996,3,2,1,321,1,2010,guan
997,3,1,2,312,0,2010,guan
998,3,2,1,321,0,2010,guan
999,3,1,2,312,1,2010,guan
1000,3,1,2,312,0,2010,guan
1001,3,1,2,312,1,2010,guan
1002,3,2,1,321,1,2010,guan
1003,1,3,2,132,0,2010,guan
1004,3,1,2,312,0,2010,guan
1005,3,1,2,312,0,2010,guan
1006,3,1,2,312,0,2010,guan
1007,3,1,2,312,0,2010,guan
1008,1,3,2,132,0,2010,guan
1009,3,1,2,312,0,2010,guan
1010,3,1,2,312,1,2010,guan
1011,3,2,1,321,0,2010,guan
1012,3,1,2,312,1,2010,guan
1013,1,3,2,132,0,2010,guan
1014,3,1,2,312,1,2010,guan
1015,3,1,2,312,0,2010,guan
1016,2,1,3,213,1,2010,guan
1017,3,1,2,312,0,2010,guan
1018,3,1,2,312,1,2010,guan
1019,3,1,2,312,0,2010,guan
1020,2,1,3,213,0,2010,guan
1021,1,3,2,132,0,2010,guan
1022,3,2,1,321,1,2010,guan
1023,3,1,2,312,1,2010,guan
1024,3,1,2,312,1,2010,guan
1025,1,3,2,132,0,2010,guan
1026,3,1,2,312,0,2010,guan
1027,3,1,2,312,0,2010,guan
1028,3,1,2,312,0,2010,guan
1029,1,3,2,132,1,2010,guan
1030,1,2,3,123,0,2010,guan
1031,1,3,2,132,0,2010,guan
1032,3,1,2,312,1,2010,guan
1033,3,2,1,321,0,2010,guan
1034,1,3,2,132,0,2010,guan
1035,3,2,1,321,0,2010,guan
1036,3,1,2,312,1,2010,guan
1037,3,1,2,312,1,2010,guan
1038,3,1,2,312,1,2010,guan
1039,3,1,2,312,1,2010,guan
1040,3,1,2,312,1,2010,guan
1041,3,2,1,321,1,2010,guan
1042,1,3,2,132,1,2010,guan
1043,1,2,3,123,1,2010,guan
1044,1,3,2,132,1,2010,guan
1045,3,1,2,312,1,2010,guan
1046,3,1,2,312,1,2010,guan
1047,3,1,2,312,0,2010,guan
1048,1,3,2,132,0,2010,guan
1049,1,3,2,132,1,2010,guan
1050,3,2,1,321,1,2010,guan
1051,2,3,1,231,1,2010,guan
1052,3,1,2,312,1,2010,guan
1053,2,3,1,231,1,2010,guan
1054,3,1,2,312,1,2010,guan
1055,3,1,2,312,1,2010,guan
1056,3,1,2,312,1,2010,guan
1057,1,3,2,132,1,2010,guan
1058,3,1,2,312,1,2010,guan
1059,3,1,2,312,1,2010,guan
1060,1,3,2,132,1,2010,guan
1061,3,1,2,312,0,2010,guan
1062,3,1,2,312,0,2010,guan
1063,1,3,2,132,1,2010,guan
1064,2,1,3,213,1,2010,guan
1065,1,3,2,132,1,2010,guan
1066,3,1,2,312,0,2010,guan
1067,3,1,2,312,1,2010,guan
1068,1,2,3,123,1,2010,guan
1069,3,1,2,312,1,2010,guan
1070,3,2,1,321,0,2010,guan
1071,3,1,2,312,1,2010,guan
1072,2,1,3,213,1,2010,guan
1073,3,1,2,312,0,2010,guan
1074,1,3,2,132,0,2010,guan
1075,3,1,2,312,1,2010,guan
1076,1,3,2,132,1,2010,guan
1077,3,1,2,312,0,2010,guan
1078,1,2,3,123,0,2010,guan
1079,3,1,2,312,0,2010,guan
1080,1,2,3,123,0,2010,guan
1081,3,1,2,312,1,2010,guan
1082,1,2,3,123,0,2010,guan
1083,1,3,2,132,0,2010,guan
1084,1,3,2,132,0,2010,guan
1085,3,1,2,312,1,2010,guan
1086,3,1,2,312,0,2010,guan
1087,3,1,2,312,1,2010,guan
1088,1,3,2,132,1,2010,guan
1089,3,1,2,312,1,2010,guan
1090,2,1,3,213,0,2010,guan
1091,3,1,2,312,0,2010,guan
1092,1,3,2,132,1,2010,guan
1093,3,1,2,312,0,2010,guan
1094,1,2,3,123,1,2010,guan
1095,3,1,2,312,0,2010,guan
1096,3,1,2,312,1,2010,guan
1097,3,1,2,312,1,2010,guan
1098,2,1,3,213,1,2010,guan
1099,2,1,3,213,0,2010,guan
1100,3,1,2,312,0,2010,guan
1101,3,1,2,312,0,2010,guan
1102,3,2,1,321,0,2010,guan
1103,1,3,2,132,1,2010,guan
1104,1,2,3,123,0,2010,guan
1105,3,1,2,312,0,2010,guan
1106,1,3,2,132,0,2010,guan
1107,3,1,2,312,1,2010,guan
1108,3,1,2,312,1,2010,guan
1109,3,1,2,312,0,2010,guan
1110,1,3,2,132,1,2010,guan
1111,3,1,2,312,1,2010,guan
1112,3,1,2,312,0,2010,guan
1113,3,1,2,312,1,2010,guan
1114,3,2,1,321,1,2010,guan
1115,3,1,2,312,1,2010,guan
1116,2,1,3,213,0,2010,guan
1117,1,3,2,132,1,2010,guan
1118,3,1,2,312,1,2010,guan
1119,3,1,2,312,1,2010,guan
1120,2,1,3,213,0,2010,guan
1121,1,2,3,123,1,2010,guan
1122,3,1,2,312,1,2010,guan
1123,1,3,2,132,0,2010,guan
1124,1,3,2,132,0,2010,guan
1125,3,1,2,312,0,2010,guan
1126,3,1,2,312,0,2010,guan
1127,2,3,1,231,0,2010,guan
1128,3,1,2,312,1,2010,guan
1129,1,2,3,123,1,2010,guan
1130,2,1,3,213,1,2010,guan
1131,3,1,2,312,1,2010,guan
1132,1,3,2,132,0,2010,guan
1133,3,1,2,312,0,2010,guan
1134,3,1,2,312,1,2010,guan
1135,1,3,2,132,1,2010,guan
1136,3,1,2,312,0,2010,guan
1137,3,1,2,312,0,2010,guan
1138,1,2,3,123,1,2010,guan
1139,1,3,2,132,0,2010,guan
1140,3,1,2,312,0,2010,guan
1141,1,3,2,132,0,2010,guan
1142,3,1,2,312,1,2010,guan
1143,3,1,2,312,0,2010,guan
1144,1,3,2,132,0,2010,guan
1145,1,2,3,123,1,2010,guan
1146,2,3,1,231,1,2010,guan
1147,3,1,2,312,1,2010,guan
1148,2,1,3,213,1,2010,guan
1149,2,1,3,213,1,2010,guan
1150,1,2,3,123,1,2010,guan
1151,2,1,3,213,1,2010,guan
1152,1,3,2,132,1,2010,guan
1153,2,3,1,231,1,2010,guan
1154,3,1,2,312,0,2010,guan
1155,3,1,2,312,1,2010,guan
1156,3,1,2,312,1,2010,guan
1157,3,2,1,321,1,2010,guan
1158,3,1,2,312,1,2010,guan
1159,1,2,3,123,1,2010,guan
1160,1,2,3,123,0,2010,guan
1161,2,3,1,231,1,2010,guan
1162,3,1,2,312,0,2010,guan
1163,1,3,2,132,0,2010,guan
1164,3,2,1,321,1,2010,guan
1165,1,3,2,132,0,2010,guan
1166,1,3,2,132,1,2010,guan
1167,3,1,2,312,1,2010,guan
1168,3,1,2,312,1,2010,guan
1169,3,1,2,312,0,2010,guan
1170,3,1,2,312,1,2010,guan
1171,1,3,2,132,1,2010,guan
1172,1,3,2,132,0,2010,guan
1173,1,2,3,123,0,2010,guan
1174,3,2,1,321,1,2010,guan
1175,1,2,3,123,1,2010,guan
1176,3,1,2,312,0,2010,guan
1177,3,1,2,312,0,2010,guan
1178,1,3,2,132,1,2010,guan
1179,3,1,2,312,0,2010,guan
1180,1,3,2,132,0,2010,guan
1181,1,3,2,132,1,2010,guan
1182,3,1,2,312,0,2010,guan
1183,3,1,2,312,1,2010,guan
1184,3,1,2,312,1,2010,guan
1185,3,2,1,321,1,2010,guan
1186,2,3,1,231,0,2010,guan
1187,3,1,2,312,1,2010,guan
1188,1,3,2,132,0,2010,guan
1189,1,2,3,123,0,2010,guan
1190,1,2,3,123,0,2010,guan
1191,3,2,1,321,1,2010,guan
1192,3,2,1,321,0,2010,guan
1193,1,3,2,132,1,2010,guan
1194,1,3,2,132,1,2010,guan
1195,3,1,2,312,1,2010,guan
1196,3,1,2,312,1,2010,guan
1197,2,1,3,213,1,2010,guan
1198,2,3,1,231,0,2010,guan
1199,1,3,2,132,0,2010,guan
1200,3,1,2,312,0,2010,guan
1201,2,3,1,231,0,2010,guan
1202,1,2,3,123,1,2010,guan
1203,3,1,2,312,1,2010,guan
1204,3,1,2,312,1,2010,guan
1205,2,1,3,213,0,2010,guan
1206,1,2,3,123,0,2010,guan
1207,1,3,2,132,1,2010,guan
1208,3,1,2,312,0,2010,guan
1209,3,1,2,312,0,2010,guan
1210,3,1,2,312,1,2010,guan
1211,3,1,2,312,0,2010,guan
1212,1,2,3,123,0,2010,guan
1213,3,2,1,321,1,2010,guan
1214,3,1,2,312,1,2010,guan
1215,2,1,3,213,0,2010,guan
1216,3,1,2,312,0,2010,guan
1217,1,2,3,123,0,2010,guan
1218,3,1,2,312,0,2010,guan
1219,3,1,2,312,0,2010,guan
1220,1,2,3,123,1,2010,guan
1221,3,1,2,312,1,2010,guan
1222,3,1,2,312,0,2010,guan
1223,3,1,2,312,1,2010,guan
1224,1,3,2,132,1,2010,guan
1225,3,1,2,312,0,2010,guan
1226,1,2,3,123,0,2010,guan
1227,1,3,2,132,1,2010,guan
1228,3,1,2,312,0,2010,guan
1229,1,3,2,132,0,2010,guan
1230,1,2,3,123,1,2010,guan
1231,3,1,2,312,1,2010,guan
1232,3,2,1,321,1,2010,guan
1233,1,3,2,132,0,2010,guan
1234,3,1,2,312,0,2010,guan
1235,3,1,2,312,1,2010,guan
1236,3,1,2,312,1,2010,guan
1237,3,1,2,312,0,2010,guan
1238,2,1,3,213,0,2010,guan
1239,3,1,2,312,0,2010,guan
1240,3,1,2,312,1,2010,guan
1241,3,1,2,312,1,2010,guan
1242,1,3,2,132,0,2010,guan
1243,3,1,2,312,0,2010,guan
1244,3,1,2,312,1,2010,guan
1245,3,1,2,312,1,2010,guan
1246,3,1,2,312,1,2010,guan
1247,3,1,2,312,1,2010,guan
1248,3,1,2,312,1,2010,guan
1249,1,3,2,132,0,2010,guan
1250,2,1,3,213,1,2010,guan
1251,3,1,2,312,1,2010,guan
1252,3,2,1,321,1,2010,guan
1253,1,2,3,123,1,2010,guan
1254,1,2,3,123,1,2010,guan
1255,1,2,3,123,0,2010,guan
1256,1,3,2,132,0,2010,guan
1257,1,3,2,132,0,2010,guan
1258,3,1,2,312,1,2010,guan
1259,3,1,2,312,0,2010,guan
1260,3,1,2,312,0,2010,guan
1261,1,3,2,132,1,2010,guan
1262,2,1,3,213,1,2010,guan
1263,1,3,2,132,1,2010,guan
1264,3,1,2,312,1,2010,guan
1265,3,1,2,312,0,2010,guan
1266,1,2,3,123,1,2010,guan
1267,3,2,1,321,0,2010,guan
1268,1,3,2,132,1,2010,guan
1269,3,2,1,321,0,2010,guan
1270,3,1,2,312,1,2010,guan
1271,3,1,2,312,1,2010,guan
1272,3,1,2,312,0,2010,guan
1273,3,2,1,321,1,2010,guan
1274,1,3,2,132,0,2010,guan
1275,1,3,2,132,0,2010,guan
1276,3,1,2,312,1,2010,guan
1277,3,1,2,312,0,2010,guan
1278,3,1,2,312,1,2010,guan
1279,1,2,3,123,0,2010,guan
1280,3,1,2,312,0,2010,guan
1281,1,3,2,132,1,2010,guan
1282,3,1,2,312,0,2010,guan
1283,3,1,2,312,1,2010,guan
1284,3,1,2,312,1,2010,guan
1285,3,2,1,321,1,2010,guan
1286,3,1,2,312,0,2010,guan
1287,3,1,2,312,0,2010,guan
1288,3,1,2,312,1,2010,guan
1289,3,1,2,312,1,2010,guan
1290,3,1,2,312,1,2010,guan
1291,2,3,1,231,0,2010,guan
1292,3,1,2,312,0,2010,guan
1293,3,1,2,312,0,2010,guan
1294,1,3,2,132,1,2010,guan
1295,1,3,2,132,1,2010,guan
1296,1,3,2,132,0,2010,guan
1297,2,1,3,213,1,2010,guan
1298,3,1,2,312,0,2010,guan
1299,1,3,2,132,0,2010,guan
1300,3,1,2,312,1,2010,guan
1301,3,1,2,312,1,2010,guan
1302,2,1,3,213,0,2010,guan
1303,1,3,2,132,0,2010,guan
1304,3,1,2,312,0,2010,guan
1305,3,1,2,312,1,2010,guan
1306,3,2,1,321,0,2010,guan
1307,3,1,2,312,0,2010,guan
1308,1,3,2,132,1,2010,guan
1309,1,3,2,132,1,2010,guan
1310,3,1,2,312,0,2010,guan
1311,1,3,2,132,0,2010,guan
1312,1,2,3,123,0,2010,guan
1313,3,1,2,312,0,2010,guan
1314,1,2,3,123,0,2010,guan
1315,3,1,2,312,0,2010,guan
1316,1,3,2,132,1,2010,guan
1317,1,3,2,132,1,2010,guan
1318,1,3,2,132,0,2010,guan
1319,1,2,3,123,1,2010,guan
1320,2,3,1,231,1,2010,guan
1321,3,1,2,312,0,2010,guan
1322,3,1,2,312,0,2010,guan
1323,1,3,2,132,1,2010,guan
1324,3,1,2,312,0,2010,guan
1325,3,1,2,312,0,2010,guan
1326,3,1,2,312,0,2010,guan
1327,3,1,2,312,0,2010,guan
1328,3,1,2,312,0,2010,guan
1329,3,1,2,312,1,2010,guan
1330,3,1,2,312,1,2010,guan
1331,2,1,3,213,0,2010,guan
1332,2,1,3,213,0,2010,guan
1333,3,1,2,312,1,2010,guan
1334,1,3,2,132,1,2010,guan
1335,2,3,1,231,0,2010,guan
1336,1,2,3,123,0,2010,guan
1337,3,1,2,312,0,2010,guan
1338,1,3,2,132,0,2010,guan
1339,1,3,2,132,1,2010,guan
1340,3,1,2,312,1,2010,guan
1341,1,2,3,123,0,2010,guan
1342,3,1,2,312,0,2010,guan
1343,3,1,2,312,1,2010,guan
1344,3,1,2,312,1,2010,guan
1345,3,1,2,312,1,2010,guan
1346,3,1,2,312,0,2010,guan
1347,3,1,2,312,0,2010,guan
1348,1,3,2,132,1,2010,guan
1349,3,2,1,321,0,2010,guan
1350,2,1,3,213,0,2010,guan
1351,3,1,2,312,0,2010,guan
1352,2,3,1,231,0,2010,guan
1353,1,3,2,132,1,2010,guan
1354,1,2,3,123,1,2010,guan
1355,3,1,2,312,1,2010,guan
1356,1,3,2,132,1,2010,guan
1357,1,3,2,132,1,2010,guan
1358,1,2,3,123,0,2010,guan
1359,3,1,2,312,1,2010,guan
1360,3,1,2,312,1,2010,guan
1361,2,3,1,231,0,2010,guan
1362,3,1,2,312,0,2010,guan
1363,3,1,2,312,0,2010,guan
1364,1,3,2,132,0,2010,guan
1365,1,3,2,132,0,2010,guan
1366,1,3,2,132,1,2010,guan
1367,3,1,2,312,1,2010,guan
1368,1,2,3,123,1,2010,guan
1369,3,1,2,312,1,2010,guan
1370,3,1,2,312,0,2010,guan
1371,1,3,2,132,0,2010,guan
1372,1,3,2,132,1,2010,guan
1373,1,3,2,132,1,2010,guan
1374,1,3,2,132,1,2010,guan
1375,2,1,3,213,1,2010,guan
1376,3,1,2,312,0,2010,guan
1377,3,2,1,321,1,2010,guan
1378,1,3,2,132,0,2010,guan
1379,2,1,3,213,1,2010,guan
1380,1,3,2,132,1,2010,guan
1381,1,3,2,132,0,2010,guan
1382,2,1,3,213,1,2010,guan
1383,3,2,1,321,0,2010,guan
1384,3,1,2,312,0,2010,guan
1385,2,3,1,231,1,2010,guan
1386,3,1,2,312,1,2010,guan
1387,3,1,2,312,0,2010,guan
1388,1,3,2,132,0,2010,guan
1389,3,1,2,312,1,2010,guan
1390,3,1,2,312,1,2010,guan
1391,3,1,2,312,0,2010,guan
1392,3,1,2,312,0,2010,guan
1393,3,1,2,312,0,2010,guan
1394,3,1,2,312,0,2010,guan
1395,3,1,2,312,1,2010,guan
1396,3,2,1,321,1,2010,guan
1397,3,1,2,312,0,2010,guan
1398,1,3,2,132,0,2010,guan
1399,1,3,2,132,1,2010,guan
1400,3,1,2,312,0,2010,guan
1401,3,2,1,321,0,2010,guan
1402,3,1,2,312,0,2010,guan
1403,1,3,2,132,1,2010,guan
1404,3,1,2,312,1,2010,guan
1405,2,1,3,213,0,2010,guan
1406,3,1,2,312,1,2010,guan
1407,3,2,1,321,1,2010,guan
1408,1,3,2,132,0,2010,guan
1409,1,3,2,132,0,2010,guan
1410,3,2,1,321,1,2010,guan
1411,3,1,2,312,0,2010,guan
1412,3,1,2,312,1,2010,guan
1413,1,2,3,123,1,2010,guan
1414,1,3,2,132,0,2010,guan
1415,1,3,2,132,1,2010,guan
1416,1,3,2,132,1,2010,guan
1417,3,1,2,312,1,2010,guan
1418,1,2,3,123,1,2010,guan
1419,1,3,2,132,0,2010,guan
1420,1,2,3,123,1,2010,guan
1421,3,2,1,321,1,2010,guan
1422,2,1,3,213,0,2010,guan
1423,3,1,2,312,1,2010,guan
1424,3,1,2,312,0,2010,guan
1425,3,1,2,312,1,2010,guan
1426,3,1,2,312,1,2010,guan
1427,3,1,2,312,0,2010,guan
1428,3,2,1,321,1,2010,guan
1429,3,1,2,312,0,2010,guan
1430,1,3,2,132,1,2010,guan
1431,3,2,1,321,1,2010,guan
1432,3,1,2,312,0,2010,guan
1433,3,2,1,321,0,2010,guan
1434,3,1,2,312,1,2010,guan
1435,1,3,2,132,1,2010,guan
1436,3,1,2,312,1,2010,guan
1437,1,3,2,132,0,2010,guan
1438,1,3,2,132,0,2010,guan
1439,2,1,3,213,1,2010,guan
1440,3,2,1,321,1,2010,guan
1441,3,1,2,312,0,2010,guan
1442,3,1,2,312,0,2010,guan
1443,3,1,2,312,1,2010,guan
1444,1,3,2,132,0,2010,guan
1445,3,1,2,312,1,2010,guan
1446,2,3,1,231,1,2010,guan
1447,3,1,2,312,0,2010,guan
1448,1,3,2,132,0,2010,guan
1449,3,2,1,321,1,2010,guan
1450,1,3,2,132,0,2010,guan
1451,3,2,1,321,1,2010,guan
1452,3,1,2,312,1,2010,guan
1453,3,1,2,312,0,2010,guan
1454,3,1,2,312,0,2010,guan
1455,3,2,1,321,0,2010,guan
1456,3,1,2,312,1,2010,guan
1457,3,1,2,312,1,2010,guan
1458,1,3,2,132,0,2010,guan
1459,3,1,2,312,0,2010,guan
1460,3,1,2,312,1,2010,guan
1461,3,1,2,312,1,2010,guan
1462,3,1,2,312,1,2010,guan
1463,1,3,2,132,0,2010,guan
1464,3,1,2,312,1,2010,guan
1465,1,3,2,132,0,2010,guan
1466,3,2,1,321,0,2010,guan
1467,3,1,2,312,1,2010,guan
1468,3,2,1,321,0,2010,guan
1469,3,1,2,312,0,2010,guan
1470,2,1,3,213,0,2010,guan
1471,2,3,1,231,0,2010,guan
1472,3,1,2,312,0,2010,guan
1473,3,1,2,312,0,2010,guan
1474,3,1,2,312,1,2010,guan
1475,3,1,2,312,0,2010,guan
1476,3,1,2,312,1,2010,guan
1477,3,1,2,312,0,2010,guan
1478,3,1,2,312,1,2010,guan
1479,3,1,2,312,0,2010,guan
1480,3,1,2,312,1,2010,guan
1481,1,3,2,132,0,2010,guan
1482,2,3,1,231,1,2010,guan
1483,1,3,2,132,0,2010,guan
1484,3,1,2,312,1,2010,guan
1485,3,1,2,312,1,2010,guan
1486,1,3,2,132,0,2010,guan
1487,3,1,2,312,1,2010,guan
1488,1,2,3,123,0,2010,guan
1489,1,2,3,123,1,2010,guan
1490,3,1,2,312,1,2010,guan
1491,3,1,2,312,1,2010,guan
1492,1,3,2,132,0,2010,guan
1493,3,1,2,312,0,2010,guan
1494,3,1,2,312,0,2010,guan
1495,1,3,2,132,1,2010,guan
1496,3,2,1,321,0,2010,guan
1497,3,1,2,312,1,2010,guan
1498,1,2,3,123,1,2010,guan
1499,3,1,2,312,0,2010,guan
1500,1,2,3,123,1,2010,guan
1501,2,1,3,213,0,2010,guan
1502,3,1,2,312,1,2010,guan
1503,2,3,1,231,1,2010,guan
1504,3,1,2,312,0,2010,guan
1505,3,1,2,312,1,2010,guan
1506,3,1,2,312,0,2010,guan
1507,1,3,2,132,0,2010,guan
1508,3,1,2,312,1,2010,guan
1509,1,2,3,123,0,2010,guan
1510,3,1,2,312,0,2010,guan
1511,3,2,1,321,0,2010,guan
1512,1,3,2,132,0,2010,guan
1513,1,3,2,132,1,2010,guan
1514,3,2,1,321,1,2010,guan
1515,3,1,2,312,1,2010,guan
1516,3,1,2,312,1,2010,guan
1517,1,3,2,132,0,2010,guan
1518,3,2,1,321,0,2010,guan
1519,3,1,2,312,0,2010,guan
