unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
914,1,7,2,6,5,4,3,1726543,1,sacramento,4,1,NA,3,0
915,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
916,1,7,6,4,5,3,2,1764532,1,sacramento,3,1,3,4,0
917,6,7,5,1,4,2,3,6751423,0,sacramento,1,1,3,3,0
918,6,7,5,4,3,2,1,6754321,0,sacramento,2,2,2,4,0
919,1,7,6,5,3,4,2,1765342,0,riverside,NA,NA,NA,NA,NA
920,6,7,5,4,3,2,1,6754321,1,orange,2,1,4,4,0
921,3,1,2,6,5,4,7,3126547,1,orange,2,4,NA,3,0
922,1,7,6,4,2,3,5,1764235,0,sacramento,NA,NA,NA,NA,NA
923,7,6,5,4,3,1,2,7654312,1,sacramento,3,1,7,3,0
924,7,1,2,4,3,6,5,7124365,0,sacramento,1,1,4,4,0
925,1,7,6,4,5,3,2,1764532,1,riverside,2,2,4,2,0
926,7,6,5,4,1,3,2,7654132,1,riverside,1,1,6,3,0
927,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,1,4,0
928,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
929,6,7,5,2,4,1,3,6752413,1,sacramento,2,1,2,2,0
930,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
931,5,7,6,3,4,2,1,5763421,1,sacramento,2,1,4,5,0
932,1,2,6,4,3,7,5,1264375,1,sacramento,3,3,4,2,0
933,7,1,2,6,4,5,3,7126453,1,sacramento,1,1,6,4,1
934,7,6,5,1,4,3,2,7651432,1,los angeles,2,3,4,3,0
935,6,7,4,5,3,2,1,6745321,0,riverside,3,5,4,4,0
936,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,3,3,1
937,7,6,5,3,4,1,2,7653412,1,sacramento,1,1,4,2,0
938,1,7,6,4,2,3,5,1764235,0,los angeles,4,3,NA,4,0
939,1,7,6,3,4,5,2,1763452,1,riverside,2,4,4,2,0
940,7,6,5,3,1,4,2,7653142,1,los angeles,2,4,2,4,0
941,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,2,4,2,4,0
942,7,5,1,4,6,2,3,7514623,1,los angeles,2,1,3,4,1
943,3,7,6,5,2,4,1,3765241,0,orange,2,2,4,3,0
944,1,7,6,2,5,4,3,1762543,0,sacramento,NA,NA,NA,NA,NA
945,4,7,6,1,5,3,2,4761532,1,orange,2,1,4,5,0
946,5,3,1,6,7,4,2,5316742,0,sacramento,1,1,1,5,1
947,1,7,6,3,5,2,4,1763524,0,sacramento,2,1,3,4,1
948,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
949,2,7,4,3,6,1,5,2743615,0,sacramento,2,2,1,4,0
950,1,7,6,5,4,2,3,1765423,0,riverside,3,1,NA,5,0
951,6,7,5,2,3,1,4,6752314,0,sacramento,2,4,4,3,0
952,7,5,4,3,2,1,6,7543216,0,sacramento,1,5,6,3,0
953,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,NA,2,0
954,6,7,3,2,4,1,5,6732415,0,sacramento,1,1,7,4,0
955,7,6,5,3,4,2,1,7653421,0,sacramento,4,4,3,3,0
956,4,7,3,1,6,5,2,4731652,1,los angeles,3,1,NA,2,0
957,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
958,1,7,6,5,3,4,2,1765342,0,orange,2,1,4,4,0
959,7,1,2,3,5,4,6,7123546,1,sacramento,1,1,4,3,1
960,5,7,6,3,4,2,1,5763421,1,los angeles,1,1,6,3,0
961,3,7,6,4,5,2,1,3764521,1,sacramento,1,1,4,3,0
962,4,7,6,3,5,1,2,4763512,0,orange,2,1,1,4,0
963,5,7,6,3,4,1,2,5763412,0,orange,2,1,2,4,0
964,6,7,5,4,3,2,1,6754321,0,sacramento,2,1,3,4,0
965,3,2,1,4,5,6,7,3214567,1,riverside,NA,NA,NA,NA,NA
966,7,5,1,2,4,3,6,7512436,1,sacramento,1,1,4,2,1
967,4,7,6,3,5,2,1,4763521,1,sacramento,2,1,2,4,0
968,5,7,6,3,4,1,2,5763412,0,orange,NA,NA,NA,NA,NA
969,7,6,5,4,3,2,1,7654321,0,sacramento,1,1,7,3,0
970,6,7,4,5,3,1,2,6745312,1,orange,2,1,4,3,0
971,6,7,3,5,2,4,1,6735241,1,riverside,2,1,6,5,0
972,5,7,6,3,4,2,1,5763421,0,orange,2,1,2,4,0
973,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,NA,3,1
974,7,6,4,3,2,1,5,7643215,1,sacramento,1,1,5,5,0
975,1,7,6,3,5,4,2,1763542,0,sacramento,2,4,2,3,0
976,7,2,3,1,6,5,4,7231654,0,riverside,NA,NA,NA,NA,NA
977,7,5,6,2,1,3,4,7562134,1,orange,3,1,4,3,0
978,5,7,6,3,1,4,2,5763142,0,orange,1,1,5,4,0
979,1,7,6,3,5,4,2,1763542,1,riverside,2,3,3,3,0
980,1,7,6,3,2,4,5,1763245,1,los angeles,3,2,3,4,1
981,7,6,2,3,1,5,4,7623154,0,los angeles,1,1,4,3,0
982,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,2,4,0
983,7,6,5,2,4,3,1,7652431,1,orange,NA,NA,NA,NA,NA
984,5,7,6,4,3,2,1,5764321,1,orange,1,1,6,3,0
985,7,6,4,2,1,3,5,7642135,1,orange,1,4,3,4,0
986,7,6,4,1,5,2,3,7641523,0,riverside,1,1,6,3,0
987,7,6,5,3,4,1,2,7653412,1,sacramento,3,3,4,3,0
988,5,7,6,3,4,2,1,5763421,1,sacramento,2,1,3,4,0
989,7,4,6,5,1,2,3,7465123,1,riverside,4,3,4,3,0
990,2,7,6,5,4,3,1,2765431,0,los angeles,2,2,4,2,0
991,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,2,3,1
992,5,7,4,1,6,3,2,5741632,0,orange,NA,NA,NA,NA,NA
993,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,6,4,0
994,7,6,5,3,4,2,1,7653421,1,orange,3,1,4,4,0
995,5,4,6,2,7,1,3,5462713,0,los angeles,1,4,4,3,0
996,7,6,5,4,2,3,1,7654231,0,sacramento,1,1,5,4,0
997,1,7,6,4,5,3,2,1764532,0,orange,2,1,1,3,0
998,1,7,6,4,3,2,5,1764325,0,sacramento,4,1,3,4,0
999,1,7,6,5,4,3,2,1765432,1,sacramento,1,1,6,4,0
1000,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,2,1,3,2,0
1001,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,2,4,0
1002,1,7,6,4,5,2,3,1764523,1,los angeles,2,3,4,2,0
1003,2,3,4,1,6,7,5,2341675,1,sacramento,2,1,1,5,1
1004,6,7,5,4,3,2,1,6754321,0,sacramento,2,1,2,5,0
1005,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1006,7,6,5,4,3,1,2,7654312,0,sacramento,2,4,4,4,0
1007,1,7,6,4,3,2,5,1764325,1,los angeles,2,2,3,3,0
1008,7,6,5,4,3,2,1,7654321,1,los angeles,NA,NA,NA,NA,NA
1009,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1010,7,1,2,5,3,6,4,7125364,0,sacramento,NA,NA,NA,NA,NA
1011,5,7,4,3,6,2,1,5743621,0,sacramento,2,1,3,4,0
1012,6,7,5,4,2,3,1,6754231,1,sacramento,4,1,3,2,0
1013,7,4,5,2,6,3,1,7452631,0,orange,2,1,4,4,0
1014,7,6,5,4,3,2,1,7654321,1,los angeles,2,1,2,5,1
1015,1,7,6,3,5,2,4,1763524,0,sacramento,NA,NA,NA,NA,NA
1016,4,5,7,6,2,1,3,4576213,0,sacramento,2,1,3,4,1
1017,7,6,5,4,3,2,1,7654321,0,riverside,1,1,NA,4,0
1018,1,7,6,4,5,3,2,1764532,1,sacramento,2,1,1,4,0
1019,6,7,5,3,4,1,2,6753412,1,sacramento,1,1,NA,3,1
1020,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,4,4,0
1021,6,7,5,3,4,1,2,6753412,0,sacramento,2,4,3,4,0
1022,5,4,6,2,1,7,3,5462173,0,sacramento,NA,NA,NA,NA,NA
1023,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1024,4,7,6,3,5,2,1,4763521,1,riverside,3,2,NA,2,0
1025,1,7,4,3,2,5,6,1743256,0,sacramento,4,1,NA,2,0
1026,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,5,3,0
1027,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,4,1,0
1028,7,1,3,4,2,6,5,7134265,0,sacramento,1,1,7,3,0
1029,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1030,7,2,3,4,1,6,5,7234165,0,sacramento,1,1,5,4,0
1031,7,6,5,4,3,2,1,7654321,1,sacramento,2,4,4,3,0
1032,7,6,2,5,1,4,3,7625143,0,sacramento,1,1,6,3,0
1033,1,6,4,2,3,7,5,1642375,1,los angeles,4,2,NA,2,0
1034,5,7,6,3,4,2,1,5763421,0,sacramento,2,4,2,4,0
1035,1,7,5,4,6,3,2,1754632,1,riverside,3,1,4,3,0
1036,7,6,1,5,2,4,3,7615243,1,sacramento,1,1,6,2,0
1037,2,1,3,5,6,7,4,2135674,0,los angeles,NA,NA,NA,NA,NA
1038,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,4,3,0
1039,7,6,5,4,3,2,1,7654321,0,sacramento,2,4,2,3,0
1040,1,7,6,5,4,2,3,1765423,1,sacramento,2,1,3,4,0
1041,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,1,4,5,2,0
1042,3,7,6,1,5,4,2,3761542,1,orange,NA,NA,NA,NA,NA
1043,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,5,3,0
1044,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1045,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,4,1,NA,2,0
1046,6,7,5,1,2,4,3,6751243,1,orange,1,1,NA,3,1
1047,4,1,2,3,5,6,7,4123567,0,orange,4,1,NA,3,0
1048,1,7,6,3,5,4,2,1763542,0,los angeles,2,2,4,4,0
1049,1,7,6,3,5,2,4,1763524,1,riverside,4,1,NA,2,0
1050,3,7,6,4,1,5,2,3764152,0,los angeles,2,2,4,4,0
1051,1,7,2,6,5,4,3,1726543,0,orange,2,2,3,3,0
1052,2,7,6,5,4,3,1,2765431,1,sacramento,1,1,4,2,0
1053,7,6,5,4,3,2,1,7654321,0,riverside,1,1,6,4,0
1054,6,7,5,4,3,2,1,6754321,0,los angeles,2,1,2,5,0
1055,3,7,6,4,5,2,1,3764521,1,los angeles,2,1,1,4,1
1056,1,7,6,3,5,4,2,1763542,1,los angeles,3,2,4,1,0
1057,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,3,0
1058,6,7,5,4,2,1,3,6754213,1,orange,1,1,NA,4,0
1059,6,7,5,4,1,2,3,6754123,0,riverside,2,3,4,3,1
1060,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1061,7,6,5,4,3,2,1,7654321,1,sacramento,1,1,6,4,1
1062,1,7,6,5,4,3,2,1765432,1,orange,1,1,6,4,0
1063,1,7,5,6,4,3,2,1756432,0,riverside,1,3,5,3,1
1064,1,7,6,5,4,3,2,1765432,0,orange,2,3,NA,2,0
1065,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,1,5,0
1066,5,7,6,4,3,2,1,5764321,1,los angeles,2,3,NA,2,0
1067,1,7,6,4,5,2,3,1764523,1,sacramento,NA,NA,NA,NA,NA
1068,6,7,5,2,4,1,3,6752413,0,los angeles,1,1,4,2,0
1069,7,6,4,5,3,1,2,7645312,1,sacramento,2,4,4,4,0
1070,1,7,6,5,4,2,3,1765423,1,sacramento,2,1,4,3,0
1071,6,7,5,3,4,1,2,6753412,0,los angeles,2,1,2,2,0
1072,5,7,6,4,3,2,1,5764321,0,sacramento,1,1,5,2,0
1073,1,7,6,3,5,4,2,1763542,0,sacramento,4,1,NA,1,0
1074,7,6,5,4,3,2,1,7654321,0,riverside,3,1,NA,4,0
1075,6,7,5,4,1,3,2,6754132,0,los angeles,2,2,4,4,0
1076,7,6,5,3,4,2,1,7653421,1,sacramento,2,4,NA,4,0
1077,7,6,5,3,4,1,2,7653412,1,sacramento,4,3,4,4,0
1078,2,6,5,3,7,1,4,2653714,1,sacramento,NA,NA,NA,NA,NA
1079,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,4,4,3,0
1080,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,2,2,4,2,0
1081,7,6,5,4,3,2,1,7654321,1,sacramento,NA,NA,NA,NA,NA
1082,7,6,5,3,4,2,1,7653421,1,orange,1,4,5,3,1
1083,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1084,4,7,6,2,3,5,1,4762351,0,orange,1,1,5,4,0
1085,1,7,6,4,5,3,2,1764532,1,orange,2,4,2,4,0
1086,7,6,5,2,4,1,3,7652413,0,sacramento,1,1,7,3,0
1087,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1088,7,6,5,4,3,1,2,7654312,0,los angeles,1,1,4,4,0
1089,7,6,5,2,1,4,3,7652143,1,sacramento,1,1,4,3,0
1090,6,7,5,1,3,2,4,6751324,1,sacramento,2,4,NA,3,1
1091,6,7,5,4,3,1,2,6754312,1,sacramento,2,4,2,5,1
1092,7,6,5,3,4,1,2,7653412,0,los angeles,1,3,4,3,0
1093,1,7,4,5,6,3,2,1745632,0,sacramento,NA,NA,NA,NA,NA
1094,1,7,6,3,5,2,4,1763524,0,sacramento,2,4,NA,4,0
1095,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,3,0
1096,4,7,6,5,3,2,1,4765321,1,riverside,1,1,6,5,0
1097,7,6,5,3,1,2,4,7653124,0,riverside,4,3,1,3,0
1098,7,6,5,3,4,2,1,7653421,0,riverside,4,3,2,4,0
1099,7,1,2,4,3,5,6,7124356,1,sacramento,1,1,6,3,0
1100,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1101,7,1,2,3,4,6,5,7123465,1,sacramento,1,1,5,4,0
1102,7,6,5,3,4,1,2,7653412,0,sacramento,3,1,6,5,0
1103,1,7,6,5,4,3,2,1765432,1,orange,1,1,5,3,0
1104,6,7,5,2,4,3,1,6752431,0,riverside,1,2,6,2,0
1105,1,7,4,5,6,2,3,1745623,1,riverside,2,3,2,3,0
1106,7,5,6,3,4,2,1,7563421,1,riverside,1,3,4,2,0
1107,2,3,1,6,5,7,4,2316574,0,riverside,1,3,6,3,0
1108,1,7,6,4,5,3,2,1764532,1,orange,2,1,1,4,0
1109,7,6,2,1,4,5,3,7621453,0,orange,1,1,7,5,1
1110,1,6,7,3,2,4,5,1673245,0,sacramento,NA,NA,NA,NA,NA
1111,7,6,4,3,5,2,1,7643521,1,sacramento,2,1,2,3,0
1112,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1113,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1114,2,7,5,3,4,6,1,2753461,1,los angeles,NA,NA,NA,NA,NA
1115,7,6,5,2,4,3,1,7652431,0,sacramento,NA,NA,NA,3,0
1116,2,7,6,1,3,4,5,2761345,1,los angeles,2,3,NA,2,0
1117,7,6,5,4,3,2,1,7654321,1,orange,2,1,3,5,0
1118,1,7,5,3,6,4,2,1753642,1,los angeles,3,4,4,3,0
1119,4,7,6,2,5,3,1,4762531,1,orange,4,4,NA,2,0
1120,7,6,4,2,1,5,3,7642153,1,los angeles,3,3,NA,3,0
1121,7,6,5,4,3,1,2,7654312,0,orange,1,1,6,4,0
1122,3,7,6,4,5,2,1,3764521,1,orange,2,1,3,5,0
1123,4,7,3,5,2,6,1,4735261,1,riverside,2,2,4,3,1
1124,3,4,1,5,2,6,7,3415267,0,sacramento,2,3,6,3,0
1125,6,7,3,5,4,2,1,6735421,0,riverside,2,3,4,2,0
1126,3,7,6,2,5,1,4,3762514,0,riverside,2,1,2,4,0
1127,1,7,6,4,5,2,3,1764523,1,sacramento,2,1,1,4,0
1128,1,7,6,4,2,5,3,1764253,1,sacramento,2,3,6,3,0
1129,7,6,4,3,5,1,2,7643512,0,sacramento,1,1,7,3,0
1130,7,6,5,4,1,3,2,7654132,1,sacramento,3,1,NA,2,0
1131,1,7,6,5,3,4,2,1765342,1,orange,1,1,6,4,0
1132,1,7,6,2,5,4,3,1762543,0,los angeles,2,3,2,4,0
1133,5,7,6,4,3,2,1,5764321,0,los angeles,2,1,4,5,1
1134,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1135,2,7,6,3,4,5,1,2763451,1,riverside,1,3,5,1,0
1136,7,6,2,3,1,5,4,7623154,1,sacramento,1,1,6,5,0
1137,5,6,7,3,4,1,2,5673412,0,riverside,1,1,4,2,0
1138,5,7,6,3,4,2,1,5763421,0,orange,2,4,3,4,0
1139,7,1,2,5,4,6,3,7125463,0,sacramento,1,1,3,1,0
1140,4,3,2,5,1,6,7,4325167,0,los angeles,2,1,2,4,1
1141,7,1,2,5,3,4,6,7125346,1,sacramento,1,1,5,3,0
1142,4,7,6,5,3,1,2,4765312,1,sacramento,2,1,2,3,0
1143,1,7,6,4,2,5,3,1764253,1,sacramento,1,1,NA,2,0
1144,5,7,6,4,3,1,2,5764312,1,orange,2,1,3,4,0
1145,7,6,4,2,3,1,5,7642315,0,sacramento,1,1,7,3,0
1146,4,7,6,5,2,3,1,4765231,1,riverside,1,3,5,3,0
1147,6,7,5,4,1,3,2,6754132,1,sacramento,2,1,NA,4,0
1148,5,7,6,3,4,2,1,5763421,1,riverside,2,1,2,4,0
1149,7,5,3,2,1,6,4,7532164,1,orange,2,1,NA,3,0
1150,3,7,6,1,5,4,2,3761542,1,riverside,2,3,4,2,0
1151,5,7,3,1,6,4,2,5731642,0,los angeles,1,3,4,2,0
1152,7,6,5,4,2,3,1,7654231,0,riverside,4,1,NA,2,0
1153,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,2,1,3,5,0
1154,1,7,5,4,6,2,3,1754623,0,sacramento,2,1,4,5,0
1155,7,6,5,2,4,1,3,7652413,0,sacramento,2,1,4,3,0
1156,7,6,5,4,3,1,2,7654312,1,sacramento,NA,NA,NA,NA,NA
1157,1,2,6,5,7,4,3,1265743,0,los angeles,4,1,4,4,0
1158,7,6,2,4,1,3,5,7624135,1,sacramento,1,1,5,5,0
1159,4,7,6,3,5,2,1,4763521,1,sacramento,2,1,3,4,0
1160,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,3,0
1161,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1162,1,7,6,4,5,3,2,1764532,0,orange,2,3,NA,2,0
1163,7,1,4,5,3,2,6,7145326,0,orange,NA,NA,NA,NA,NA
1164,1,7,6,4,3,5,2,1764352,1,los angeles,4,2,NA,2,0
1165,4,7,6,5,2,3,1,4765231,1,sacramento,2,1,2,3,0
1166,7,2,1,4,3,6,5,7214365,1,sacramento,1,1,6,3,0
1167,7,6,4,3,5,2,1,7643521,1,sacramento,2,1,1,4,0
1168,1,7,6,4,5,3,2,1764532,1,los angeles,2,1,2,5,0
1169,1,7,6,3,5,4,2,1763542,0,riverside,2,2,2,3,0
1170,6,7,5,4,3,2,1,6754321,1,sacramento,2,1,4,2,0
1171,1,7,6,4,3,5,2,1764352,1,riverside,2,3,NA,1,0
1172,6,7,5,3,4,1,2,6753412,1,sacramento,3,1,2,5,0
1173,1,7,6,4,5,3,2,1764532,1,orange,2,5,3,5,0
1174,7,1,2,4,5,6,3,7124563,1,sacramento,1,1,6,4,0
1175,1,7,6,3,2,5,4,1763254,0,orange,3,1,5,3,0
1176,5,7,1,2,4,6,3,5712463,0,sacramento,1,4,6,3,0
1177,7,6,5,2,4,3,1,7652431,0,sacramento,3,1,5,2,0
1178,1,7,6,4,5,3,2,1764532,0,orange,3,3,NA,3,0
1179,7,6,5,2,3,4,1,7652341,0,riverside,3,1,4,4,0
1180,5,7,1,3,4,6,2,5713462,1,riverside,1,1,7,3,0
1181,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1182,5,7,6,3,4,1,2,5763412,0,sacramento,2,1,4,4,0
1183,3,7,6,5,4,1,2,3765412,0,orange,2,1,NA,2,0
1184,1,7,6,4,5,2,3,1764523,0,orange,1,1,5,3,0
1185,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,4,3,0
1186,2,7,4,3,1,6,5,2743165,0,riverside,1,1,3,2,0
1187,6,7,5,4,3,2,1,6754321,0,riverside,4,1,NA,5,0
1188,6,7,5,4,1,3,2,6754132,1,riverside,NA,NA,NA,NA,NA
1189,6,7,4,3,5,2,1,6743521,0,sacramento,2,1,2,3,1
1190,1,7,6,4,5,3,2,1764532,1,riverside,2,2,3,4,0
1191,7,1,2,3,4,6,5,7123465,0,sacramento,1,1,7,3,0
1192,5,7,6,4,3,2,1,5764321,1,orange,3,1,5,4,0
1193,1,7,6,5,3,4,2,1765342,0,sacramento,2,2,5,3,0
1194,7,6,5,4,3,2,1,7654321,1,sacramento,2,1,2,4,0
1195,1,7,6,4,5,3,2,1764532,1,sacramento,NA,NA,NA,NA,NA
1196,3,7,5,6,4,1,2,3756412,0,los angeles,2,2,1,3,1
1197,6,7,5,3,4,2,1,6753421,0,orange,1,3,5,4,0
1198,6,7,5,4,2,1,3,6754213,1,orange,2,1,6,4,0
1199,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1200,5,7,6,4,1,2,3,5764123,0,riverside,2,1,1,5,1
1201,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1202,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,2,4,0
1203,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
1204,2,1,3,5,4,7,6,2135476,0,sacramento,1,1,6,5,0
1205,7,6,5,1,4,3,2,7651432,1,los angeles,4,1,4,3,1
1206,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1207,6,7,4,5,2,1,3,6745213,0,los angeles,2,2,4,3,0
1208,5,7,6,4,2,3,1,5764231,1,orange,1,1,5,2,0
1209,5,7,6,2,4,3,1,5762431,1,riverside,3,1,4,5,0
1210,6,7,5,2,4,1,3,6752413,0,los angeles,2,3,4,3,0
1211,1,7,6,5,4,3,2,1765432,1,los angeles,2,1,1,4,0
1212,3,7,2,1,5,6,4,3721564,0,los angeles,2,3,NA,4,0
1213,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,3,4,0
1214,7,6,5,1,4,2,3,7651423,1,riverside,2,1,2,3,0
1215,5,7,6,4,3,2,1,5764321,0,riverside,2,3,NA,3,0
1216,1,7,6,5,2,4,3,1765243,0,los angeles,2,1,1,3,0
1217,7,1,6,4,2,5,3,7164253,1,orange,1,3,5,5,0
1218,7,6,3,1,2,4,5,7631245,0,sacramento,1,1,4,4,0
1219,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,2,2,0
1220,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,4,4,0
1221,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1222,5,7,6,3,4,2,1,5763421,1,los angeles,2,2,2,4,0
1223,1,7,6,5,2,4,3,1765243,0,riverside,4,1,2,1,0
1224,6,7,5,2,1,3,4,6752134,0,orange,3,1,6,4,0
1225,6,7,5,3,4,2,1,6753421,0,riverside,1,2,6,4,0
1226,1,7,6,5,4,2,3,1765423,0,los angeles,2,2,4,4,0
1227,6,7,4,1,2,3,5,6741235,0,sacramento,2,1,3,4,0
1228,5,7,6,1,4,3,2,5761432,1,sacramento,2,3,3,4,0
1229,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,2,3,0
1230,7,1,2,5,3,6,4,7125364,0,sacramento,1,1,4,3,0
1231,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,3,5,0
1232,6,7,5,4,3,1,2,6754312,1,sacramento,2,1,4,3,0
1233,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,NA,3,0
1234,3,7,5,2,6,1,4,3752614,1,sacramento,4,5,5,4,0
1235,3,6,1,4,7,5,2,3614752,1,orange,NA,NA,NA,NA,NA
1236,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1237,7,6,5,4,3,1,2,7654312,1,sacramento,3,1,4,4,0
1238,7,6,5,4,3,2,1,7654321,0,orange,1,1,6,3,0
1239,7,1,3,2,6,4,5,7132645,0,sacramento,1,2,2,3,0
1240,2,7,5,3,6,4,1,2753641,1,orange,2,1,4,5,0
1241,6,7,5,3,4,2,1,6753421,0,sacramento,3,4,3,3,0
1242,6,7,5,4,2,3,1,6754231,1,sacramento,4,1,3,3,0
1243,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,3,4,5,4,0
1244,4,7,5,3,6,1,2,4753612,0,riverside,2,1,1,3,0
1245,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,4,4,0
1246,1,7,6,2,5,4,3,1762543,1,orange,1,1,NA,3,0
1247,2,3,5,1,7,6,4,2351764,0,los angeles,3,3,NA,2,0
1248,1,7,6,5,4,3,2,1765432,1,los angeles,2,5,2,4,0
1249,1,7,6,4,5,2,3,1764523,1,los angeles,2,2,1,2,0
1250,1,7,6,5,4,3,2,1765432,0,los angeles,2,2,2,4,0
1251,1,7,6,5,4,2,3,1765423,0,orange,4,4,NA,3,1
1252,1,7,6,4,5,3,2,1764532,0,riverside,1,1,NA,2,0
1253,7,3,1,4,2,5,6,7314256,1,sacramento,1,1,5,4,0
1254,1,7,6,4,5,3,2,1764532,0,sacramento,2,1,2,3,0
1255,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,2,5,0
1256,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,1,1,4,2,0
1257,1,7,6,3,4,5,2,1763452,0,sacramento,NA,NA,NA,NA,NA
1258,1,2,5,3,6,4,7,1253647,1,los angeles,1,2,2,3,0
1259,1,6,7,4,3,2,5,1674325,1,orange,2,5,1,4,0
1260,1,7,6,5,4,3,2,1765432,1,los angeles,2,3,2,3,0
1261,7,6,5,4,3,2,1,7654321,1,los angeles,2,1,2,5,0
1262,6,7,5,3,4,2,1,6753421,1,los angeles,2,1,1,5,0
1263,7,6,2,4,1,3,5,7624135,0,sacramento,NA,NA,NA,NA,NA
1264,3,5,6,4,7,2,1,3564721,1,sacramento,4,4,NA,3,0
1265,1,7,6,4,5,3,2,1764532,1,riverside,2,1,4,2,0
1266,7,6,5,2,3,4,1,7652341,1,sacramento,2,1,2,4,0
1267,7,1,3,4,2,5,6,7134256,1,sacramento,NA,NA,NA,NA,NA
1268,1,7,2,3,4,6,5,1723465,1,riverside,1,1,6,5,0
1269,1,7,6,4,5,3,2,1764532,0,sacramento,2,4,1,4,0
1270,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1271,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,4,0
1272,1,7,6,4,3,2,5,1764325,0,riverside,2,1,1,3,0
