unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
2014,2,7,6,5,4,3,1,2765431,1,los angeles,2,1,1,4,0
2015,7,6,5,4,3,1,2,7654312,1,los angeles,1,1,6,2,0
2016,7,6,5,1,3,2,4,7651324,0,los angeles,1,1,6,3,0
2017,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2018,1,7,6,2,5,4,3,1762543,0,los angeles,2,3,3,3,0
2019,7,6,5,3,4,2,1,7653421,0,sacramento,4,1,NA,2,0
2020,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,2,5,0
2021,6,7,2,3,4,1,5,6723415,1,orange,4,3,NA,NA,NA
2022,2,7,5,3,6,4,1,2753641,1,sacramento,2,1,1,5,0
2023,1,7,6,4,5,3,2,1764532,1,riverside,2,1,2,3,0
2024,7,1,2,4,3,6,5,7124365,1,sacramento,1,1,7,3,0
2025,1,6,7,3,2,5,4,1673254,0,los angeles,NA,NA,NA,NA,NA
2026,1,7,6,4,5,3,2,1764532,1,riverside,1,1,4,4,0
2027,7,1,2,3,5,4,6,7123546,0,sacramento,3,1,4,2,1
2028,7,6,3,4,2,5,1,7634251,2,sacramento,2,1,2,3,0
2029,1,7,6,2,4,5,3,1762453,0,riverside,NA,NA,NA,NA,NA
2030,6,7,5,4,3,1,2,6754312,0,orange,1,1,5,4,0
2031,7,6,2,5,1,4,3,7625143,0,los angeles,3,1,4,2,0
2032,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,3,1,5,3,0
2033,5,7,4,3,6,1,2,5743612,2,sacramento,2,4,3,4,0
2034,7,5,4,3,6,2,1,7543621,0,los angeles,1,3,6,2,0
2035,1,7,2,5,6,4,3,1725643,2,sacramento,2,4,2,4,1
2036,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,4,0
2037,7,6,5,3,4,2,1,7653421,2,orange,1,1,6,5,0
2038,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,2,4,0
2039,1,7,6,4,5,3,2,1764532,1,sacramento,2,1,2,3,0
2040,4,5,1,6,2,7,3,4516273,0,sacramento,2,3,6,2,0
2041,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,4,1,NA,3,0
2042,6,7,5,1,4,3,2,6751432,1,orange,2,3,4,3,1
2043,5,7,6,3,4,2,1,5763421,2,orange,1,4,5,5,0
2044,1,7,6,5,4,3,2,1765432,0,los angeles,4,3,5,3,0
2045,6,7,5,3,4,2,1,6753421,2,riverside,3,4,5,3,0
2046,6,7,3,1,5,4,2,6731542,0,sacramento,NA,NA,NA,NA,0
2047,5,7,6,2,1,3,4,5762134,2,orange,1,1,6,4,0
2048,1,7,5,3,6,2,4,1753624,1,riverside,NA,NA,NA,NA,NA
2049,6,7,5,4,2,3,1,6754231,1,sacramento,2,1,2,4,0
2050,4,7,3,6,1,2,5,4736125,0,riverside,NA,NA,NA,NA,NA
2051,6,7,5,3,4,2,1,6753421,0,sacramento,4,1,1,4,0
2052,6,7,4,3,5,1,2,6743512,0,orange,2,1,2,3,0
2053,7,6,3,4,5,1,2,7634512,0,riverside,1,3,7,3,0
2054,3,5,6,1,7,4,2,3561742,0,sacramento,2,3,5,4,0
2055,7,1,5,4,3,6,2,7154362,2,riverside,NA,NA,NA,NA,NA
2056,7,1,2,6,3,5,4,7126354,0,sacramento,2,1,6,2,0
2057,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,2,4,0
2058,6,1,3,4,5,7,2,6134572,2,los angeles,4,3,1,2,1
2059,7,1,6,5,3,2,4,7165324,1,sacramento,1,1,5,3,1
2060,4,2,3,1,5,7,6,4231576,2,los angeles,2,3,2,2,0
2061,6,7,5,2,3,1,4,6752314,2,riverside,1,1,6,4,0
2062,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
2063,4,7,6,3,5,1,2,4763512,0,sacramento,2,2,1,3,0
2064,7,6,5,4,2,3,1,7654231,2,los angeles,2,1,1,3,0
2065,1,7,6,4,5,3,2,1764532,1,sacramento,2,2,2,4,0
2066,7,6,5,4,3,2,1,7654321,1,riverside,2,1,1,3,0
2067,7,6,2,1,4,3,5,7621435,0,sacramento,1,1,4,5,0
2068,7,1,3,6,2,5,4,7136254,2,sacramento,1,1,6,4,0
2069,7,1,2,5,3,6,4,7125364,2,orange,1,1,6,3,0
2070,5,7,1,3,4,6,2,5713462,0,orange,3,1,NA,3,0
2071,4,7,6,5,3,1,2,4765312,0,riverside,2,2,3,3,0
2072,6,7,5,3,1,2,4,6753124,1,sacramento,3,1,4,5,0
2073,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,4,4,0
2074,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2075,5,1,7,2,3,4,6,5172346,0,riverside,2,3,3,2,0
2076,7,2,5,1,3,6,4,7251364,1,sacramento,2,1,3,4,1
2077,7,6,5,3,2,4,1,7653241,0,sacramento,1,1,4,4,0
2078,7,6,1,5,4,3,2,7615432,1,riverside,2,1,7,3,0
2079,1,5,2,4,7,3,6,1524736,1,los angeles,1,3,NA,2,0
2080,3,7,6,4,5,1,2,3764512,1,orange,3,1,4,5,0
2081,4,6,2,1,5,3,7,4621537,2,los angeles,4,3,NA,4,0
2082,6,7,5,2,3,1,4,6752314,0,sacramento,2,1,2,3,0
2083,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
2084,1,7,6,5,4,2,3,1765423,2,los angeles,NA,NA,NA,NA,NA
2085,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,2,3,4,3,1
2086,1,7,6,4,5,2,3,1764523,0,sacramento,3,2,NA,1,0
2087,1,2,3,6,5,7,4,1236574,1,orange,1,4,4,1,1
2088,6,7,5,4,3,2,1,6754321,2,orange,3,1,NA,2,0
2089,1,7,6,4,5,2,3,1764523,1,riverside,3,3,NA,1,0
2090,7,4,1,6,5,2,3,7416523,0,sacramento,1,1,6,4,0
2091,6,7,5,3,4,2,1,6753421,0,sacramento,NA,NA,NA,NA,NA
2092,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2093,7,6,2,1,3,4,5,7621345,0,sacramento,1,1,6,2,0
2094,1,7,4,5,6,3,2,1745632,2,sacramento,4,3,3,1,0
2095,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,4,2,0
2096,6,1,5,3,4,7,2,6153472,2,los angeles,NA,NA,NA,NA,NA
2097,7,6,5,4,1,3,2,7654132,1,sacramento,1,1,5,4,0
2098,1,7,3,4,2,6,5,1734265,0,riverside,2,1,4,4,0
2099,1,7,6,4,5,3,2,1764532,0,orange,2,1,2,4,0
2100,7,6,5,4,3,1,2,7654312,0,sacramento,1,1,6,4,0
2101,4,7,6,2,5,1,3,4762513,2,riverside,NA,NA,NA,NA,NA
2102,1,7,6,4,5,2,3,1764523,1,orange,2,1,1,4,0
2103,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,1,1,5,2,0
2104,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
2105,7,6,5,3,2,4,1,7653241,1,sacramento,2,1,NA,3,0
2106,7,6,2,1,3,5,4,7621354,0,sacramento,1,1,6,3,1
2107,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,2,4,0
2108,7,6,3,1,2,4,5,7631245,2,los angeles,1,1,4,5,0
2109,5,7,6,4,3,2,1,5764321,2,riverside,3,1,NA,1,0
2110,6,7,5,3,4,2,1,6753421,0,orange,1,1,4,3,0
2111,1,7,6,5,2,3,4,1765234,2,orange,3,3,4,2,0
2112,1,7,6,5,4,2,3,1765423,0,sacramento,2,2,NA,3,0
2113,1,2,6,7,4,3,5,1267435,1,sacramento,1,1,5,2,1
2114,6,7,5,2,4,3,1,6752431,0,sacramento,2,1,NA,2,0
2115,6,7,4,5,1,3,2,6745132,2,riverside,4,1,NA,2,0
2116,7,1,2,5,3,6,4,7125364,1,riverside,1,1,6,2,0
2117,1,7,6,4,2,3,5,1764235,0,riverside,2,4,NA,2,0
2118,1,7,6,4,5,3,2,1764532,2,los angeles,3,1,4,3,0
2119,3,4,6,7,2,5,1,3467251,1,sacramento,1,1,6,2,0
2120,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
2121,6,5,4,2,3,7,1,6542371,1,los angeles,1,1,6,2,0
2122,6,7,4,1,2,5,3,6741253,0,los angeles,1,1,4,3,0
2123,1,7,6,5,4,3,2,1765432,2,sacramento,2,1,1,4,0
2124,7,6,2,3,1,5,4,7623154,1,sacramento,1,1,6,4,0
2125,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,NA,4,0
2126,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
2127,1,7,4,5,6,2,3,1745623,0,riverside,NA,NA,NA,NA,NA
2128,7,6,5,3,4,1,2,7653412,2,orange,2,1,4,5,1
2129,2,7,1,5,6,3,4,2715634,1,los angeles,2,4,2,3,0
2130,7,6,5,4,3,2,1,7654321,2,sacramento,2,1,NA,3,0
2131,1,7,6,4,2,3,5,1764235,0,los angeles,2,1,2,5,1
2132,7,5,4,1,3,6,2,7541362,0,orange,1,5,7,3,0
2133,1,7,6,3,5,4,2,1763542,1,riverside,3,2,NA,2,0
2134,7,1,2,4,3,5,6,7124356,0,sacramento,4,1,4,4,0
2135,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,4,4,0
2136,7,1,4,5,6,2,3,7145623,0,orange,1,1,7,3,0
2137,7,6,2,4,5,1,3,7624513,1,riverside,2,1,NA,2,0
2138,1,7,4,5,2,6,3,1745263,2,los angeles,3,3,4,3,0
2139,1,7,6,5,4,2,3,1765423,2,los angeles,2,2,3,3,0
2140,5,7,6,3,4,1,2,5763412,2,los angeles,3,1,4,4,0
2141,1,7,6,5,4,2,3,1765423,2,sacramento,2,2,4,3,0
2142,1,7,4,5,6,2,3,1745623,1,riverside,NA,NA,NA,NA,NA
2143,6,7,5,4,3,2,1,6754321,1,sacramento,1,1,NA,3,0
2144,7,2,6,1,4,5,3,7261453,0,sacramento,4,1,NA,2,0
2145,7,3,1,6,2,4,5,7316245,2,sacramento,1,1,4,3,0
2146,1,7,2,4,6,5,3,1724653,0,sacramento,2,4,2,4,0
2147,6,7,5,3,4,2,1,6753421,2,orange,3,4,3,4,0
2148,6,4,3,5,2,7,1,6435271,2,los angeles,NA,NA,NA,NA,NA
2149,7,6,5,4,3,2,1,7654321,2,sacramento,1,1,4,3,0
2150,3,1,2,7,5,4,6,3127546,1,orange,2,1,5,3,0
2151,3,7,6,5,4,1,2,3765412,0,riverside,2,1,1,3,0
2152,7,6,5,3,2,4,1,7653241,2,sacramento,1,1,5,3,0
2153,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,4,4,0
2154,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
2155,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,5,5,4,0
2156,6,7,5,3,4,2,1,6753421,1,los angeles,2,2,2,4,0
2157,7,6,5,3,4,1,2,7653412,0,sacramento,3,1,3,3,0
2158,1,7,6,3,5,4,2,1763542,0,riverside,2,1,2,3,0
2159,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2160,3,7,4,5,2,1,6,3745216,0,orange,2,4,NA,2,0
2161,5,7,6,3,4,2,1,5763421,2,los angeles,NA,NA,NA,NA,NA
2162,7,3,4,5,2,1,6,7345216,2,sacramento,2,1,5,4,1
2163,1,7,6,2,5,3,4,1762534,1,orange,2,3,5,3,0
2164,6,7,5,4,3,2,1,6754321,1,riverside,2,3,5,3,0
2165,3,6,4,1,7,5,2,3641752,0,sacramento,2,1,2,4,1
2166,4,7,6,2,5,3,1,4762531,0,riverside,1,1,5,2,0
2167,7,6,5,4,3,2,1,7654321,1,los angeles,1,1,5,3,0
2168,6,7,4,2,1,5,3,6742153,1,riverside,2,1,4,4,0
2169,1,7,6,4,5,3,2,1764532,2,orange,2,3,2,3,0
2170,5,7,6,4,3,2,1,5764321,2,los angeles,4,1,1,4,0
2171,7,6,5,3,4,2,1,7653421,1,sacramento,2,4,4,4,0
2172,3,1,2,6,7,5,4,3126754,0,orange,1,1,7,5,0
2173,6,2,4,1,3,7,5,6241375,0,sacramento,3,3,4,3,0
2174,7,5,6,3,4,1,2,7563412,0,sacramento,2,1,7,3,0
2175,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
2176,3,4,7,1,6,2,5,3471625,0,riverside,NA,NA,NA,NA,NA
2177,6,1,3,4,2,7,5,6134275,0,los angeles,2,1,3,4,1
2178,1,7,6,5,4,3,2,1765432,1,riverside,3,4,NA,4,0
2179,6,7,4,5,3,1,2,6745312,2,sacramento,3,1,4,4,0
2180,5,7,6,3,4,2,1,5763421,0,riverside,NA,NA,NA,NA,NA
2181,7,6,5,4,3,1,2,7654312,2,sacramento,NA,NA,NA,NA,NA
2182,2,7,5,6,1,3,4,2756134,1,orange,1,3,5,4,1
2183,1,7,6,3,5,2,4,1763524,1,los angeles,NA,NA,NA,NA,NA
2184,1,2,3,5,4,7,6,1235476,2,sacramento,2,4,2,4,0
2185,2,5,7,1,3,4,6,2571346,0,riverside,3,3,4,3,0
2186,7,6,5,3,2,4,1,7653241,0,los angeles,2,1,2,4,0
2187,7,6,4,2,3,1,5,7642315,1,sacramento,1,4,7,5,0
2188,6,7,5,2,4,1,3,6752413,0,sacramento,2,2,4,3,0
2189,6,7,5,4,3,2,1,6754321,2,sacramento,2,1,4,4,0
2190,6,7,5,4,3,2,1,6754321,1,orange,2,3,4,4,0
2191,7,6,5,4,1,2,3,7654123,0,sacramento,NA,NA,NA,NA,NA
2192,7,6,5,2,4,3,1,7652431,2,orange,2,1,NA,3,0
2193,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2194,6,7,2,3,4,5,1,6723451,0,riverside,1,1,4,5,0
2195,7,6,5,3,1,4,2,7653142,2,riverside,NA,NA,NA,NA,NA
2196,7,4,3,6,1,2,5,7436125,1,sacramento,3,1,NA,3,0
2197,7,1,2,6,3,5,4,7126354,0,sacramento,3,3,5,4,0
2198,6,7,5,4,2,1,3,6754213,0,orange,4,3,NA,1,0
2199,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
2200,3,6,7,5,4,2,1,3675421,1,riverside,2,1,NA,3,0
2201,1,7,5,2,6,3,4,1752634,0,riverside,2,3,NA,2,0
2202,7,6,5,3,4,1,2,7653412,2,sacramento,3,1,4,2,0
2203,7,1,2,4,3,6,5,7124365,0,sacramento,1,3,7,5,0
2204,6,7,4,3,5,1,2,6743512,2,sacramento,2,1,3,5,0
2205,7,6,5,3,4,2,1,7653421,0,orange,1,1,6,4,0
2206,7,6,5,2,3,1,4,7652314,1,los angeles,4,1,NA,4,0
2207,5,7,6,4,3,1,2,5764312,2,sacramento,4,1,2,5,0
2208,7,6,5,2,4,3,1,7652431,2,sacramento,1,1,4,5,0
2209,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
2210,5,7,6,3,4,2,1,5763421,0,riverside,2,1,2,3,0
2211,6,7,5,2,4,1,3,6752413,1,sacramento,1,1,4,3,0
2212,2,5,3,6,4,1,7,2536417,1,riverside,3,3,NA,3,0
2213,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
2214,7,6,5,4,3,1,2,7654312,2,riverside,2,1,2,3,1
2215,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
2216,5,6,7,3,4,2,1,5673421,2,orange,1,1,6,3,0
2217,6,7,5,3,4,2,1,6753421,2,orange,1,1,7,5,0
2218,7,6,5,3,1,4,2,7653142,2,sacramento,1,1,5,2,0
2219,7,4,2,3,1,6,5,7423165,2,sacramento,1,1,7,3,1
2220,7,4,5,6,1,3,2,7456132,1,sacramento,1,1,NA,2,0
2221,7,6,5,4,3,2,1,7654321,0,sacramento,3,4,4,5,0
2222,4,7,6,5,3,2,1,4765321,0,los angeles,2,2,2,3,0
2223,3,7,6,4,5,2,1,3764521,0,sacramento,2,4,1,3,0
2224,6,7,2,1,3,5,4,6721354,2,los angeles,1,1,6,4,0
2225,1,7,6,4,5,2,3,1764523,1,los angeles,NA,NA,NA,NA,NA
2226,6,7,5,3,2,4,1,6753241,0,sacramento,2,3,4,4,0
2227,6,7,5,2,1,3,4,6752134,2,los angeles,2,1,3,2,1
2228,3,7,6,5,4,1,2,3765412,1,los angeles,2,4,2,3,0
2229,6,7,5,3,4,2,1,6753421,2,orange,4,4,NA,3,0
2230,6,7,5,3,4,1,2,6753412,0,sacramento,2,2,3,2,0
2231,1,7,6,4,5,3,2,1764532,2,orange,3,1,4,4,0
2232,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,2,3,0
2233,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,2,5,0
2234,3,7,1,5,6,2,4,3715624,0,los angeles,2,1,3,5,0
2235,2,7,6,5,3,1,4,2765314,2,sacramento,3,1,5,4,0
2236,7,6,5,4,3,1,2,7654312,0,sacramento,2,2,4,2,0
2237,7,6,5,2,1,4,3,7652143,0,los angeles,2,3,6,3,0
2238,1,7,6,4,5,3,2,1764532,2,sacramento,2,1,1,5,0
2239,3,2,1,5,4,7,6,3215476,0,orange,1,1,6,3,0
2240,7,6,5,3,4,2,1,7653421,0,sacramento,2,3,2,5,0
2241,3,7,6,4,5,2,1,3764521,2,sacramento,2,1,2,3,0
2242,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,3,2,0
2243,7,6,4,5,3,1,2,7645312,1,sacramento,1,1,5,2,0
2244,7,6,5,1,4,3,2,7651432,2,los angeles,2,4,2,3,0
2245,7,6,5,3,4,2,1,7653421,0,los angeles,3,1,NA,3,0
2246,7,6,3,4,5,1,2,7634512,1,riverside,NA,NA,NA,NA,0
2247,7,4,2,6,3,1,5,7426315,0,sacramento,3,1,NA,4,0
2248,1,7,6,5,4,3,2,1765432,1,los angeles,2,2,NA,2,0
2249,3,4,7,2,1,6,5,3472165,2,sacramento,2,2,1,4,0
2250,7,6,2,5,4,3,1,7625431,1,los angeles,2,1,2,5,0
2251,6,7,5,4,2,3,1,6754231,0,riverside,4,1,NA,2,0
2252,1,7,6,4,2,5,3,1764253,1,los angeles,3,1,1,3,0
2253,7,6,4,5,3,2,1,7645321,0,sacramento,2,1,2,3,0
2254,6,7,3,5,4,1,2,6735412,0,orange,2,1,NA,2,0
2255,7,1,2,5,3,6,4,7125364,2,los angeles,4,1,4,5,1
2256,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
2257,7,6,5,3,4,1,2,7653412,0,sacramento,2,3,4,2,0
2258,4,7,6,5,3,2,1,4765321,0,los angeles,2,1,5,4,0
2259,3,7,6,4,5,2,1,3764521,0,sacramento,2,1,2,3,0
2260,4,7,6,1,3,5,2,4761352,0,los angeles,2,2,NA,3,0
2261,1,7,6,4,5,2,3,1764523,0,sacramento,2,1,2,4,0
2262,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
2263,6,7,5,3,4,1,2,6753412,0,los angeles,1,3,NA,2,0
2264,7,6,5,3,4,2,1,7653421,2,riverside,3,1,NA,5,0
2265,1,2,3,5,4,7,6,1235476,2,orange,1,3,1,2,0
2266,6,7,5,4,3,2,1,6754321,2,riverside,1,3,4,3,0
2267,7,1,2,6,3,5,4,7126354,0,sacramento,1,1,6,2,0
2268,7,2,3,4,1,5,6,7234156,2,sacramento,1,1,7,4,0
2269,5,7,6,2,4,3,1,5762431,1,orange,3,4,NA,3,0
2270,7,6,5,4,3,2,1,7654321,0,riverside,3,1,NA,4,0
2271,1,7,6,5,4,3,2,1765432,1,los angeles,1,1,4,2,1
2272,6,7,5,3,4,2,1,6753421,0,sacramento,2,4,4,5,0
2273,7,6,4,5,3,2,1,7645321,2,orange,2,4,3,5,0
2274,1,7,6,5,2,4,3,1765243,0,sacramento,3,1,2,1,0
2275,5,7,6,4,3,1,2,5764312,1,orange,3,3,NA,2,0
2276,1,7,6,4,5,3,2,1764532,0,orange,2,1,2,4,0
2277,1,7,5,3,4,6,2,1753462,0,sacramento,2,4,2,5,0
2278,6,7,4,2,5,1,3,6742513,0,sacramento,3,1,NA,3,0
2279,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,3,3,0
2280,7,2,3,4,1,5,6,7234156,2,sacramento,1,1,7,5,0
2281,7,6,4,3,5,1,2,7643512,2,sacramento,2,1,4,4,0
2282,5,7,6,3,4,2,1,5763421,2,sacramento,1,1,5,3,0
2283,5,7,6,3,4,2,1,5763421,2,los angeles,1,1,4,3,0
2284,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
2285,7,6,3,1,2,4,5,7631245,0,riverside,1,1,6,4,0
2286,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
2287,1,7,6,5,4,3,2,1765432,0,los angeles,2,3,3,3,0
2288,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
2289,4,6,5,7,1,3,2,4657132,2,sacramento,NA,NA,NA,NA,NA
2290,1,7,6,2,4,3,5,1762435,0,riverside,NA,NA,NA,NA,NA
2291,1,7,6,4,5,3,2,1764532,0,riverside,3,3,4,3,1
2292,1,7,6,5,2,4,3,1765243,2,sacramento,2,2,2,2,0
2293,6,7,1,5,4,2,3,6715423,1,riverside,2,1,4,4,0
2294,1,7,6,2,5,4,3,1762543,0,sacramento,3,1,4,3,0
2295,7,6,5,4,2,1,3,7654213,1,sacramento,2,1,2,3,0
2296,6,7,5,1,3,4,2,6751342,2,los angeles,3,1,NA,3,0
2297,6,7,5,1,4,3,2,6751432,2,sacramento,3,4,4,4,0
2298,7,4,1,2,3,5,6,7412356,1,orange,1,1,6,2,0
2299,5,7,6,4,3,2,1,5764321,2,orange,3,4,3,2,0
2300,1,7,6,4,5,3,2,1764532,1,los angeles,2,4,3,2,0
2301,1,7,6,4,5,2,3,1764523,1,riverside,4,1,NA,3,0
2302,1,7,4,5,6,3,2,1745632,0,los angeles,4,2,NA,4,0
2303,7,6,3,4,2,5,1,7634251,1,sacramento,2,4,NA,4,0
2304,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
2305,1,7,2,5,4,3,6,1725436,0,sacramento,3,2,NA,1,0
2306,5,4,1,3,7,2,6,5413726,0,los angeles,2,2,7,2,0
2307,6,7,5,3,4,2,1,6753421,0,riverside,NA,NA,NA,NA,NA
2308,6,7,5,3,4,2,1,6753421,0,orange,NA,NA,NA,NA,NA
2309,1,7,6,5,4,2,3,1765423,1,sacramento,2,2,2,4,0
2310,5,6,7,4,1,3,2,5674132,2,los angeles,NA,NA,NA,NA,NA
2311,7,5,6,3,4,1,2,7563412,1,sacramento,1,3,4,3,0
2312,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,3,4,0
2313,1,7,5,4,6,3,2,1754632,1,sacramento,2,1,1,3,0
2314,1,7,6,5,4,3,2,1765432,1,riverside,NA,NA,NA,NA,NA
2315,1,7,6,4,5,3,2,1764532,0,orange,3,1,6,2,0
2316,7,2,5,3,1,4,6,7253146,1,sacramento,2,3,3,3,1
2317,7,6,5,4,1,3,2,7654132,2,riverside,3,1,4,5,0
2318,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,3,3,0
2319,1,7,6,4,5,2,3,1764523,0,sacramento,2,1,2,5,0
2320,1,7,6,3,5,4,2,1763542,0,riverside,2,1,1,3,0
2321,7,6,3,5,1,2,4,7635124,2,riverside,4,3,4,3,0
2322,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2323,2,7,6,3,5,4,1,2763541,1,sacramento,2,4,4,4,0
2324,1,7,6,5,3,4,2,1765342,1,los angeles,3,2,NA,4,0
2325,1,7,6,5,4,2,3,1765423,0,orange,2,3,5,2,0
2326,4,7,3,5,6,1,2,4735612,1,sacramento,3,1,4,2,0
2327,1,5,7,2,6,3,4,1572634,1,los angeles,2,2,2,4,0
2328,6,7,5,2,3,4,1,6752341,0,riverside,1,2,3,3,1
2329,1,7,6,4,5,3,2,1764532,1,orange,2,5,1,5,0
2330,3,7,6,4,5,2,1,3764521,0,los angeles,NA,NA,NA,NA,NA
2331,7,6,5,4,2,3,1,7654231,0,sacramento,2,1,NA,2,0
2332,1,7,6,4,5,2,3,1764523,2,sacramento,2,1,1,3,0
2333,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
2334,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,1,1,4,4,0
2335,4,7,6,3,5,2,1,4763521,2,riverside,1,1,7,3,0
2336,6,7,2,4,3,5,1,6724351,2,los angeles,2,4,4,2,0
2337,2,5,6,7,3,4,1,2567341,0,los angeles,1,1,4,5,0
2338,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
2339,5,7,6,2,3,1,4,5762314,0,orange,1,1,2,4,0
2340,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
2341,3,2,1,4,7,6,5,3214765,2,riverside,1,4,1,4,1
2342,1,6,2,7,5,3,4,1627534,0,los angeles,2,1,3,4,1
2343,5,3,7,2,1,4,6,5372146,1,sacramento,2,2,3,2,1
2344,5,7,6,3,4,1,2,5763412,0,los angeles,3,3,NA,2,0
2345,1,7,2,4,3,6,5,1724365,0,orange,NA,NA,NA,NA,NA
2346,1,4,5,6,2,7,3,1456273,2,los angeles,2,2,5,2,0
2347,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2348,3,7,2,4,1,5,6,3724156,0,sacramento,NA,NA,NA,NA,NA
2349,6,7,5,3,4,1,2,6753412,0,sacramento,2,1,2,3,0
2350,1,7,6,3,5,2,4,1763524,2,sacramento,3,1,4,2,0
2351,7,1,2,6,4,3,5,7126435,0,sacramento,1,1,6,4,0
2352,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,3,1,4,4,0
2353,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,6,4,0
2354,6,2,7,4,5,3,1,6274531,1,riverside,1,2,1,2,0
2355,6,7,4,2,5,3,1,6742531,1,sacramento,2,1,2,5,0
2356,5,7,6,4,3,2,1,5764321,1,sacramento,2,1,2,4,0
2357,5,7,6,3,4,2,1,5763421,1,sacramento,2,4,2,4,0
2358,1,7,6,3,4,5,2,1763452,1,los angeles,2,3,4,2,0
2359,1,3,7,5,4,2,6,1375426,2,riverside,4,1,4,3,0
2360,7,1,2,4,3,6,5,7124365,1,sacramento,1,1,7,3,0
2361,3,7,6,2,5,1,4,3762514,0,sacramento,2,3,2,4,0
2362,7,6,5,1,2,4,3,7651243,2,sacramento,3,1,4,2,0
2363,6,7,5,3,4,2,1,6753421,0,orange,1,1,6,3,0
2364,1,6,5,2,7,4,3,1652743,0,sacramento,NA,NA,NA,NA,NA
2365,5,7,6,4,3,1,2,5764312,1,sacramento,2,1,4,4,0
2366,6,7,5,2,3,1,4,6752314,2,riverside,3,1,NA,1,0
2367,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,5,1
2368,7,6,5,3,1,4,2,7653142,2,sacramento,1,1,6,4,0
2369,4,7,6,5,1,2,3,4765123,1,sacramento,2,2,1,4,0
